class	seq-4_PFM-3	seq-4_PFM-6	seq-4_PFM-7	seq-4_PFM-5	seq-4_PFM-2	seq-4_PFM-1	seq-4_PFM-4	seq-struct-8_PFM-3	seq-struct-8_PFM-6	seq-struct-8_PFM-7	seq-struct-8_PFM-5	seq-struct-8_PFM-2	seq-struct-8_PFM-8	seq-struct-8_PFM-1	seq-struct-8_PFM-4	seq-struct-16_PFM-3	seq-struct-16_PFM-6	seq-struct-16_PFM-7	seq-struct-16_PFM-5	seq-struct-16_PFM-2	seq-struct-16_PFM-1	seq-struct-16_PFM-4	struct-7_PFM-2	struct-7_PFM-1
1	0.019357419356770027	3.807426276178785e-05	0.06928749196702802	4.864515566842712e-05	0.014253046659525493	0.040310057463586325	0.17490886207968592	0.00014967805705299602	0.21358245512185126	0.010339269633366378	0.0002777298280313411	7.493527554562893e-05	0.16598053462544102	9.875926015906873e-05	0.029421183254676946	3.456437746950676e-05	0.0002978086346963945	3.854216382965413e-06	0.004802233182086177	0.16589461648366235	0.023101948906711425	0.01659802998450817	0.01724123491126037	0.014361326770540035
1	0.0012223368476269598	0.0004039964243874679	6.349266167699488e-07	9.064513872392239e-05	0.0014434690204896692	0.0051418825050680815	0.03446637097248997	2.0509663670233203e-05	0.001313104283476868	0.0001596411418393374	0.00015634887464323794	0.20177702407887455	0.004191831356506475	0.01619907914680933	0.00015034489038611435	2.9166691022423346e-05	0.012055424593831996	6.201314360228714e-06	0.010482199097667972	0.004312991151965931	0.009149277915969894	0.00047333038388088807	0.03308158789612746	5.025410675629331e-05
1	0.18482957633323255	0.03232063913693784	0.010345973497324223	0.00029441401716119234	0.041072567275266446	0.0038233729788857912	0.05450625002463995	1.287770946691649e-05	0.02104269210613524	0.07080332058360965	0.007800937747277213	9.777023331694552e-05	0.060147665451695836	0.00012099559516958601	0.9393329858588854	0.022200227425625736	6.0129680730405706e-05	0.17858993980926186	0.00019217372922090547	0.10383624334972036	0.0006061515869152409	2.388417924297198e-06	0.0172241991081009	0.0006581702236963788
1	0.18482957633323255	0.2704620267662461	0.010309369506481713	0.019890235319671313	0.04007644608326345	0.0038233729788857912	0.1517840757977464	1.2106272954813153e-05	0.08338685173850807	0.07173660213863212	0.6754571787346614	5.673046099040104e-07	0.060147665451695836	0.00011917661517480437	0.8846802342020653	7.486160781126051e-09	1.863941881913156e-06	0.17860633483143018	5.487651299262769e-06	0.11163207042496318	0.0015849698363154267	2.388417924297198e-06	0.017189184054561723	2.2682639953861537e-07
1	0.0011072329023096464	1.0418640398802903e-05	0.011389011028519141	0.000770199518832204	0.0037474128416758934	0.005487935744011869	0.11265041402518866	0.0016705388098637109	0.0014098731526132752	2.3956623935242563e-06	0.0001470565404054298	8.686632471864713e-05	5.965151118196277e-06	0.002078481781701827	1.983261419614696e-05	2.376637681534851e-06	0.000729505220762207	1.4443025590629993e-08	0.006848430809910251	2.1740178669468595e-09	0.002697449514681664	5.530140308546582e-06	0.01724361784416967	0.0007280567026674493
1	0.0011072329023096464	9.645712887160135e-06	3.511228169636339e-05	0.000761038093035574	0.0037474128416758934	0.005237051224068546	0.0852702128095436	1.9970090436304347e-06	0.01554353896647286	2.3573996657192268e-05	0.0001490044617497364	1.6814397198476402e-06	7.740760816378811e-05	0.00999233059847907	0.00015026528778360447	2.9333907106413976e-06	0.01210428710792678	9.179393200524406e-06	0.01311717106826374	1.2191158821490206e-05	0.02720615881359107	5.83335637233595e-06	0.04880777343147792	2.3535906598715775e-05
1	0.12153568210065138	0.0005202267899212221	0.09389126053321901	0.005083492563825197	0.0014459617894521661	0.005415869104849402	0.09760921572009731	0.002725490702499407	0.041909799513991645	0.1230401834430882	0.0005838532494704283	0.00022864719827479988	0.2701221517610685	1.8472562990001178e-05	0.19253671566443586	8.875180147700252e-10	1.6869673441383385e-06	5.502645801243233e-05	1.636146412239079e-06	0.35318242899008156	2.775443625429636e-05	2.5192021809893097e-06	0.017189184054561723	9.404958900918199e-08
1	0.11967523234558222	0.11930291306814789	0.09383285766108014	0.0069646413086943615	0.0011812064420520666	0.028739568199601107	0.00017171553966252668	0.0029051261778772386	0.016019965118651593	0.10685850958115595	0.0005252174022943182	7.184532286683017e-05	0.14167510626410101	0.06650017401165989	0.00011839149697170749	0.09571530381662599	0.0002087215856408085	8.54188195629054e-09	0.0031344241490408593	0.02627306624410502	0.015252817848308028	0.0014429915206471428	0.03306216916005868	1.3074414399616698e-07
1	0.12153568210065138	0.0005202267899212221	0.09389119231561896	0.005083492563825197	0.0014459617894521661	0.005415869104849402	0.09760921572009731	4.428541642931582e-06	0.02560269397617814	0.11098920021196357	0.00047372139238332627	5.854211232625222e-07	0.1428769994472279	0.01621392604046542	0.19253671566443586	3.0822924965301257e-06	0.00019384489507175904	5.503416412404006e-05	0.000144704849905473	0.1017590653824224	0.013264798208130047	0.0014429915206471428	0.017151786068113246	3.8890038108222784e-07
1	0.11967523234558222	0.11930247732350135	0.3839730716033876	0.006998154587434566	0.0011812064420520666	0.028260062501182466	0.00017171553966252668	1.0322995113556819e-05	0.016019965118651593	0.11094848613150889	0.0001562437445574869	0.00037522118756675804	0.13595648969344643	0.08262729681649592	0.00011839149697170749	0.09571530381662599	0.00020916162055580417	1.0590069947131637e-11	0.0031362918628673273	0.0021302024300761807	0.015252817848308028	0.0014429915206471428	0.03308158789612746	0.0005473680738802085
1	0.0813358137200531	0.0006043125224102349	0.00028644530567175014	0.005426844530144195	0.001010520188921834	0.004505916431620658	0.09771154424491775	8.460174095740598e-07	0.03231308923902288	0.10682670698166229	0.0002069873936050656	0.00023056711029136213	0.1358695721750044	0.01617011975777978	0.00010179704565517979	2.6848495466137347e-05	0.7065829904419272	2.7896849504612977e-09	0.7138444487413316	0.16820889427626043	0.021159053020907682	2.5192021809893097e-06	0.01724123491126037	0.013899238611404722
1	0.12153568210065138	0.0005202267899212221	0.09389126053321901	0.005083492563825197	0.0014459617894521661	0.005415869104849402	0.09760921572009731	7.907644396452829e-07	0.028027362795939245	0.1230401834430882	0.00038204688821156553	0.00047079856323247675	0.1362019013423974	1.8702485396188573e-05	0.00018639241040817236	1.3428284297358805e-05	0.7064983740154293	7.197688044485089e-09	0.7096131825270602	0.17491351557161572	0.012712026482477625	2.520518313738317e-06	0.01724123491126037	0.0006024854896863997
1	0.041819579014682834	2.7657765351663394e-06	0.00015598101036875823	0.056970877262708136	0.0006452451190402952	0.0030737581644957076	0.00012836133878937398	0.0006001558074033204	0.004702914883440065	0.15914930873895042	0.00036615040471795423	1.3495140492282212e-05	0.2895350931041145	0.007945845330006873	0.0001631003887424683	3.9976716193053235e-06	0.0002647023055996426	9.820323136877032e-09	0.0003784917264379109	0.13402062501385098	0.0022111815045475682	0.004082361733928524	0.0172241991081009	0.0005024763289220792
1	0.0024628010346930294	0.0042421005348968295	0.0001465042074317523	0.002471872447117625	0.012734132529638086	0.0028737624122588	0.06076737939584646	1.868348214558704e-06	0.0034504192094127477	6.819737929602425e-10	0.010945072499770718	1.1881098360886507e-07	3.685372686269098e-05	0.13371240318403332	0.0001343351273434194	0.0717059838739744	0.00029949940958734034	1.7403399293846382e-12	0.014502243311482924	1.951413102e-17	0.00585013908047659	0.0018909696639031204	0.0014008819263932868	0.0012002361100581014
1	0.0019142778131138105	7.37650832573329e-06	0.0002318558810229669	0.0005808843960606069	0.000716350992912935	0.004324515600804022	0.09090390384301475	7.329900657677632e-07	0.031155405314652027	0.0002736614907464428	0.0002790727502619991	0.00023248320637152755	0.00242932707957671	4.57503859516074e-06	0.15116005195162982	1.516143455399979e-06	0.0006059244899876718	3.8842264824531016e-05	0.034531775930623225	7.68154806546235e-07	0.006241363195718602	1.4785377219267687e-09	0.0012958367657757651	0.0003133637534578882
1	0.0016624068951050484	7.9008298378125e-06	0.00047337321489105885	0.0008970651568433814	0.0011448286674376653	0.0032470916487772087	0.18809349698215844	0.0029429261118670775	0.052931939498938006	0.00026879324064653045	0.011254351380160756	3.388992590324791e-06	0.03182970486310311	5.961528454132834e-06	0.3977289681796554	2.527707828818149e-09	0.00024230959184620205	9.439501328622534e-05	0.0030268498348267918	0.07339526937730025	0.00017286692619325418	1.4717308534549296e-09	0.017189184054561723	5.077476761803394e-07
1	0.005417967479136251	8.91439553637599e-06	0.0005380630342193352	0.006880433993004202	0.0005991913219554626	0.0048649436619051	0.02792891012294638	1.2361113780400089e-06	0.018556885987573903	0.00042335764476732305	0.018440995854585092	4.640058179389468e-06	0.03568421741039489	7.483930968472171e-06	1.0734881246603266e-05	2.8166657813031445e-06	0.03330932794534602	2.013529887873242e-10	0.031835564629130564	5.689556544858704e-09	0.01190835812198004	0.061019902711082145	0.04880777343147792	0.0006132784787382497
1	0.005302460603077538	8.34094114813786e-06	0.0005380630342193352	0.0008378878800064569	0.0026903555706727865	0.007536627505020521	0.028044108825017833	1.8630298388136475e-05	0.0023992122092205623	4.104585284593669e-05	0.00018154183271556365	3.500801224601838e-05	0.0075573836187764025	3.2670571599808505e-05	0.00010389387989758684	9.490560649931004e-06	0.025682695871982943	2.691735316391295e-12	0.024495346087816332	8.923251712013914e-06	0.007737910223956614	1.2878751119978035e-05	0.01724123491126037	0.0003437329224162192
1	0.005302460603077538	9.189364555631186e-06	0.0005381924387233396	0.0007915642831522264	0.0006779959883596655	0.03705346236801583	0.0003006120740632641	1.5100811166977674e-06	0.03709680462134166	0.0002114312757948132	7.99729558998081e-05	5.116735376299794e-06	0.001022572869355436	7.614478590602271e-05	9.59075748768506e-06	9.901217011913565e-06	0.021738073826275017	2.603326628868281e-12	0.025857169145950678	2.6267112926648234e-05	0.016935867108440205	3.367639657869444e-05	0.03308158789612746	0.0010195474812708604
1	0.0009446073817813045	0.004220672225237713	8.497957796448512e-05	7.964211687389754e-05	0.0022108316131036407	0.005625838430826122	0.06713214653694835	4.539972823035839e-08	0.028946323991757717	0.0005027282351871336	0.00032639617595612495	1.1583903194374885e-07	4.0373369823978185e-05	6.861513310222329e-05	0.3135524385750375	1.380526159241211e-05	0.010055614380198237	5.820811598823164e-06	0.011674980990910097	0.0025355521758879214	0.008512592716426692	5.636067664432369e-09	0.01724123491126037	0.0007280567026674493
1	0.010956392348660512	9.941918148087513e-05	0.0001505130451794779	0.01067639780476907	0.0033501145028780434	0.0005108381394094397	0.09967318239353416	2.779911688372613e-06	0.21122704951026922	0.000764076715368916	0.0004375579774794551	1.3186208446633049e-05	0.053225803202670216	5.0464881526338115e-05	0.5386755244244873	6.604619258200605e-09	8.467999814363124e-05	0.056334192002858316	0.0001224396786033331	0.005045547484001614	0.0007957550011955723	2.3794763736049144e-07	0.04369832914032587	1.0964793053423511e-05
1	0.11005486957570156	1.6125115525790423e-05	0.13872517484679187	0.00023447792212481625	0.0025299068512888824	0.049975897579382665	0.034231455732706896	0.0006586372417433723	0.019829224613632467	0.0995408227947592	0.0001681722032077644	2.6238843967543118e-06	0.31876765764764403	8.848704031235783e-06	0.00038934559778327636	3.0296049417525098e-06	0.0002806843519590882	4.169925729156193e-12	0.00048272979852108524	0.03527641377848663	0.0002190732433984368	0.0012239512963908251	0.01724123491126037	0.014361326770540035
1	0.21261029515527502	1.6125115525790423e-05	0.13872517484679187	0.00023447792212481625	0.0025299068512888824	0.028446743741588437	0.034298690755877506	3.2817433585597713e-06	0.015506459584829171	0.015636277867809672	0.00016793458273070368	6.929989417194878e-06	0.31876765764764403	3.95904790924772e-05	0.13624776944817898	1.2450792585443506e-05	0.00022699571848823307	5.188187155045469e-10	0.0004407038458063451	0.035567728120430145	0.00019308079518439786	0.0012393410591318372	0.017189184054561723	5.077476761803394e-07
1	0.21261029515527502	1.6125115525790423e-05	0.13872517484679187	0.00023447792212481625	0.0025299068512888824	0.028446743741588437	0.0342510543615288	3.707694357737945e-06	0.034764920619811374	0.024100948796532566	0.0005047086430674777	0.00023686321005800902	0.31876765764764403	0.03572261057682939	0.13629759324226717	4.385554829174403e-06	5.05183023936211e-06	2.5035036320096104e-05	0.00020815617625139226	0.33976050066445385	0.0002993079581734186	3.719925033309984e-05	0.0172086027906305	2.3400273842010477e-07
1	0.10265112247712613	0.0002478702541827979	0.13872517484679187	0.00023447792212481625	0.0025299068512888824	0.028446743741588437	0.034231455732706896	6.690489473302785e-06	0.02380937993181626	0.007310242373193476	0.0002573755616111095	0.00023199449811978494	0.26802882543505274	2.0939686542180057e-05	0.13629759324226717	6.155340317562549e-06	0.00031616410939306434	1.1885550178113569e-12	0.0004558586041793171	1.0396086432793712e-13	0.0019682867984962644	0.0012393410591318372	0.01655615442552595	0.0007280567026674493
1	0.11697436815059808	4.363636237602242e-06	0.024746986948044624	0.0011094638478125027	0.002800231292435387	0.07893113151198351	0.08752546209372078	3.0332151312031576e-05	0.04407490905319101	0.02025148730256951	7.798259157149214e-06	0.00027742434738139087	0.030047809768283768	5.467565953355097e-05	0.00010334814807585446	3.698277809474941e-07	0.005777048509061782	3.902799132611431e-09	0.019639791765534216	0.052606069856136126	0.0022635108623624382	0.05536825775317995	0.03308158789612746	0.0005024763289220793
1	0.04102262225565062	0.0002431203048399934	0.010404681466187874	0.0018170973476671548	0.00208310921556798	0.026821595644817273	0.0002299120026048347	3.609290036409145e-06	0.019222334195378298	6.739113274700477e-05	0.0003663513758148016	6.790372435724506e-06	0.016694375322837376	2.5710531823349427e-05	0.1774615775775599	9.32221235720342e-06	0.0030159707279354907	1.2907399775057389e-12	0.010506479748492809	8.925250707392399e-17	0.008692725778037882	0.005150939749452723	0.03296742044661084	0.014250524620723865
1	0.055315864811682214	7.792227774125611e-06	7.568131163555514e-05	0.01686654984895666	0.0011353161909227745	0.010760356426597223	0.2593895220671944	2.312909540916105e-05	0.00327852108248966	0.04253122750447173	5.217339093582209e-06	8.100865603632689e-05	0.0018091454013948107	9.519450787460403e-06	8.751969500727313e-05	1.99897212975425e-06	0.01200801415929982	2.917956554569107e-12	0.01844066591202663	2.7552922595497404e-09	0.005536754522786791	2.6592877753734176e-08	0.0172241991081009	0.000978631810425761
1	0.02462405711978745	7.902889074447798e-06	0.00017711325453319087	0.018013338791849284	0.0011353161909227745	0.34495791772499595	0.00036897462137543775	8.067546984377952e-06	0.004916257772386648	0.00019227743468690168	3.5056657129843703e-06	4.082218659057392e-06	0.010544755443151305	1.0779068835021777e-05	0.015100529283651382	1.0512988101211392e-06	0.012666750975998772	2.6739914251828796e-10	0.013256184826676693	8.689874488539158e-06	0.011313376334720172	1.0899704915177062e-05	0.04891717501517594	0.0003133637534578882
1	0.008079508641167753	0.00012106125628420096	9.260302466378987e-05	0.00055486917778832	0.004392079731860201	0.010164694547036703	0.12031936131257481	1.0704049488448863e-05	0.038932078875230966	4.784663675210073e-06	0.0001580154382731658	0.028166729136380367	3.6032603927704842e-06	0.002055834251920383	0.000530202378895119	9.057594469478832e-06	0.013346475809066016	3.1186391813531146e-05	0.024802380888610122	2.335869824852148e-06	0.003917690506349523	3.3209169036166377e-06	0.01724123491126037	0.027965626030286652
1	0.00016292707219753505	0.00021252313700288711	5.915790770503595e-05	0.000785827309899729	0.00720372640975052	0.00010894868571063044	0.009465469015750573	0.00020833637015388128	0.055099264785484936	3.948545295786809e-05	0.007841914159555102	5.460635366893081e-06	2.7969608042700955e-07	5.116727146983761e-06	0.0005564094930784441	3.061966167252329e-06	0.00018815719973402844	2.000813418983035e-05	0.0001896350891884988	0.007426181860147804	9.120930860787748e-05	8.374445351095967e-07	0.03306216916005868	3.6610357742812236e-07
1	0.006108942026153709	0.0004804809323895191	1.1916233459941118e-05	0.0005778095754743544	0.0022113754479032334	0.03425528685274454	0.012320929252312512	2.5120925332954116e-06	0.0002706058358671962	4.50506088768399e-09	7.304098237487243e-06	8.894288320487224e-05	2.1573550595357703e-05	2.8873663188102927e-05	7.083719379683676e-05	8.589036826589338e-06	0.009741266628595015	1.379053854178092e-09	0.01565329144692712	9.598991141131077e-11	0.0014977329587218791	3.1603155887672102e-09	0.01724123491126037	0.014582931070172377
1	0.0006978435075871829	0.0038472266219216557	1.320509520645487e-06	0.005354997984701501	2.61925973969725e-05	0.002726490221932663	0.00025901310231813264	0.00035662293956145497	0.0026071191289397996	2.828604223600538e-06	0.00023764748516859202	1.656959110678113e-05	8.288695385281134e-05	7.922254142550864e-05	0.17749782335226466	3.379931290195858e-05	0.0005102037798730781	7.62763545966715e-05	0.015981017945595546	3.121315791266161e-06	0.012352309724618616	0.00011934399025776805	0.01724123491126037	0.001089433960241931
1	0.0006978435075871829	0.0038472266219216557	1.320509520645487e-06	0.005354997984701501	2.61925973969725e-05	0.002726490221932663	0.00025901310231813264	0.00035662293956145497	0.0026071191289397996	2.0812232763870363e-06	0.00023764748516859202	1.656959110678113e-05	8.288695385281134e-05	7.922254142550864e-05	0.1774795186586684	3.379931290195858e-05	0.0005102037798730781	7.62763545966715e-05	0.015981017945595546	6.171108790817223e-07	0.012352309724618616	0.00011934399025776805	0.01724123491126037	0.001089433960241931
1	0.005364483150778093	0.0002774950076352408	7.689154788595219e-05	0.001368654651053195	0.0014429272486887125	0.00361052174066671	0.2591888366307488	0.0006682927313233958	0.027235120998464875	0.013466605141630932	0.00025206397833319545	0.00017294384432192043	0.07989881474386172	0.2782220978938398	0.029434373012855678	0.1373561446802433	0.01055976417101687	4.994823966698545e-06	0.00027005881303766995	0.09620006198372404	0.0028124749286785487	0.00702393904415076	0.03308158789612746	0.0004976166076480698
1	0.0006978435075871829	0.0038472266219216557	1.320509520645487e-06	0.005354997984701501	2.61925973969725e-05	0.002726490221932663	0.00025901310231813264	0.00035662293956145497	0.0026071191289397996	2.4680440618554596e-06	0.00023764748516859202	1.656959110678113e-05	8.288695385281134e-05	7.922254142550864e-05	0.1774795186586684	3.379931290195858e-05	0.0005102037798730781	7.62763545966715e-05	0.015981017945595546	1.1039763683967936e-06	0.012352309724618616	0.00011934399025776805	0.01724123491126037	0.001089433960241931
1	0.002494978908345314	0.0006120463862628861	0.0103913532960856	0.0015465118101172792	0.00044077919522839755	0.004434852693270977	0.1272041570890762	3.604038151237051e-06	0.011103169838401608	0.0017485193859720744	8.504807742121683e-05	2.2648752878215348e-05	0.00337857851916049	2.894268751453262e-05	0.15116005195162982	5.980449514114627e-06	0.0004406459884198509	1.988901812866371e-12	0.0033707761946182697	3.4795257629710905e-07	0.013686106431881116	9.318611220452791e-05	0.01724123491126037	0.027854823880470482
1	0.003079120008890541	0.00020688888040409242	0.0796335474705073	0.002270494953731987	0.000366357796753225	0.00643484503210426	0.037126826256102356	1.8550569127257508e-06	0.04126322085373167	1.2855950465077651e-05	0.009957744601112229	8.812760138317277e-05	0.006742702586352636	0.0020766185046324727	0.41618193318439656	2.2068377191589235e-05	0.00040169051531949206	7.812785336950476e-10	0.00048153729178243587	5.6060305643776e-17	0.014075390584898234	0.0020759370199897984	0.0014056477922118904	0.0012002361100581014
1	0.0025431108308276197	0.000809193109993303	0.00015977373160598688	0.00638495656721726	0.0006094783712952294	0.013236162920306554	0.0002373701924032819	2.139628629102376e-06	0.043470325214370234	0.03996416800967713	0.00787215424044281	9.814096473318434e-06	0.07201763639957197	1.832648225543173e-05	0.0119087901020053	6.355024948889715e-09	3.948173744675629e-06	1.4463575944974305e-05	3.3386575674546778e-06	0.09592747944942201	0.0006730493712978435	2.8410611472677352e-09	0.032915369589912195	0.0006131451476639759
1	0.001248004174522281	0.0013563318527366828	0.3698122403217648	0.0034402328386742183	0.0009103913782742197	0.008607577990287907	0.00024774717975739244	4.837847907944574e-06	0.026244134437864077	1.33334936289372e-05	6.698026317975894e-06	7.550366354434052e-07	0.0005907410343777737	0.0021918128386363544	7.705717702160455e-05	2.5273638572329072e-05	0.0028655247514400924	2.6407644884292918e-09	0.0043253691699498805	2.0723096421363667e-09	0.013253541631860133	2.4542459815536473e-05	0.01724123491126037	0.0007959551445820052
1	0.0025431108308276197	0.000809193109993303	0.0003519654487761237	0.00638495656721726	0.0006094783712952294	0.013236162920306554	0.0002373701924032819	7.698246482628834e-07	0.04018735241306841	0.03628345226304796	0.0005724651126334089	0.0008345898969508428	0.07156981832767734	0.00012258963412381155	0.011885833788624848	2.2897049647994328e-05	0.0002370404095453735	6.206945397874987e-06	0.00018938247598292098	2.381673305663243e-05	0.055190269724091676	2.9418322073522868e-09	0.04880777343147792	0.0008120105040068875
1	0.0035016005942136055	7.713593084619526e-05	0.00037398078591592516	0.017125355065078122	0.0005758544609906124	0.0006889827765152209	0.037083406260654386	1.203258323003865e-09	0.052663151771389034	0.016818061115002354	0.011293318456005702	1.6374829405316404e-08	0.000679067502817287	4.4447888207804645e-07	0.4162399256649455	4.8569976377999994e-14	4.214052666753024e-09	7.194332595918149e-05	4.214052666753024e-09	0.03664507455113199	1.0672307714879998e-11	7.796509759999999e-21	0.0012608217122365912	1.9585792023507506e-10
1	0.0021226164364100296	0.0005064765302222376	0.2902340932890479	0.0007992172441404331	0.0021480153973396157	0.0007460579366922974	0.0002250416221179633	6.150751950045581e-06	0.00042117618973634967	1.2527385536614538e-06	0.0002394988927023469	3.8496863080743784e-06	1.9978301333461883e-05	5.718739183571965e-05	0.00011185337004965775	2.5256477275994984e-05	0.01210428710792678	2.7557512309467582e-06	0.010605670125223128	3.157828650699859e-10	0.022133839821425853	0.00606469345353416	0.017246000777078975	0.0009087453314546903
1	0.0021226164364100296	0.0005064765302222376	0.00010363110943528589	0.0007992172441404331	0.0027416784305970966	0.0007460579366922974	0.00015388729379257768	0.0002190637855107962	0.0007555020994105095	2.0861743341384974e-06	0.0002394988927023469	3.8496863080743784e-06	1.9901840101481265e-05	0.00014773403651675482	0.00012685210745554747	3.9983924638925694e-05	0.01210428710792678	2.984602870977446e-09	0.010605670125223128	0.00521767038976957	0.020940436259760276	0.005929161619867502	0.01724123491126037	0.001089433960241931
1	0.0021226164364100296	0.0005064765302222376	0.00035779470566149683	0.0007992172441404331	0.0023581166095891846	0.0007460579366922974	0.00015388729379257768	0.00023126730034925575	0.01268890179085504	0.00017039830868215914	9.34902005793051e-06	3.8496863080743784e-06	0.003911081357171979	5.0852310983777934e-05	0.00012661390030947674	2.5256477275994984e-05	0.01210428710792678	3.783918683869341e-09	0.010584405241184315	0.005217674534680731	0.020940436259760276	0.0012317058741658702	0.04891717501517594	0.0009087453314546903
1	0.04112475846464399	2.321296732789214e-05	0.00019319750301434097	0.00028656809137333475	0.00012524511277232087	0.07063246197775594	0.00020487327469404537	2.2045276945986445e-06	0.026252511821730808	0.03002924954548645	0.011293930740128426	0.20155610326049747	0.038857934562823854	6.529086055411512e-06	0.02112241350518687	1.5535568973056422e-06	3.4969466392875434e-05	3.2542397367199246e-05	4.760773531513848e-05	0.09262100184129624	3.347057845760944e-06	4.789715706239871e-07	0.017189184054561723	9.404958900918199e-08
1	0.1533696131315036	7.516341247288012e-06	7.568131163555514e-05	0.015684601659275883	0.005241775439507043	0.006086300185923351	0.26865050053875816	2.1690553332933622e-05	0.04614870028101523	0.04268967564715449	0.00015630059874073674	4.219911239163565e-07	0.016140714558394265	8.446665920834615e-05	0.030167046489933177	1.1898282379762038e-05	0.006952184784075487	3.1401923340528236e-05	0.006107194423713332	4.485085839942639e-06	0.00787715395608181	3.7855218248214273e-07	0.01724123491126037	0.014582931070172377
1	0.1533696131315036	3.832747383926647e-06	9.451297437614186e-05	0.0023439142796973173	0.006194466814094121	0.0008529952290452614	0.48356961847604235	1.4993285952274396e-07	0.00994019674815571	0.009504972427734003	0.00016987648267590907	3.194383276576982e-06	0.13730726896650255	0.0020537135770072705	1.3849278627808022	3.4985676821745563e-06	0.011935232893528578	0.1338984711807048	0.015628694674613412	0.12744802282771817	0.0031434132210361666	0.0001821086601719091	0.04891717501517594	1.7763569667173892e-05
1	0.0034641040475896817	1.146659636433983e-05	0.0004585534145237905	0.0006714159994171923	0.0030020603799904757	0.001321194157535897	0.00021313598409782307	7.079256634097378e-06	0.0025036932992380887	0.001383745556405528	0.00015764499803825135	0.001227290187753745	0.0002421481584744035	2.3918132197305915e-05	0.00013852961378278206	1.557852528786258e-05	0.00021256544340763332	2.5185713718174474e-09	0.000254273888018163	0.005938310908489414	0.0017682926202040009	6.229113875431643e-05	0.03308158789612746	0.000881896982977958
1	0.0034641040475896817	1.146659636433983e-05	0.0005426479162716432	0.0006714159994171923	0.0030020603799904757	0.001321194157535897	0.00021422687456676783	7.079256634097378e-06	0.0059113183931271875	0.001383745556405528	0.00015764499803825135	0.001227290187753745	0.0002421481584744035	2.3918132197305915e-05	0.00013852961378278206	1.557852528786258e-05	0.00021256544340763332	5.559497267598401e-09	0.000254273888018163	0.005938310908489414	0.0017682926202040009	6.229113875431643e-05	0.03308158789612746	0.000881896982977958
1	0.0034641040475896817	1.146659636433983e-05	0.0004585534145237905	0.0006714159994171923	0.0030020603799904757	0.001321194157535897	0.00021975252907619822	1.1803862195069491e-07	0.0411255173069474	0.00363447778556604	0.0005690219307350401	1.2181578969256525e-07	0.034058024571103906	2.762169554510033e-06	0.00011696427271711205	3.985385907908314e-09	4.791685881069938e-06	1.6040625386441326e-09	6.310230884719342e-05	0.005591378690142991	0.00012400170231428246	0.020355524100334973	0.017206219857721198	8.889854266317859e-06
1	0.0005611325381657317	0.24556703368523033	0.000337376357943525	6.488330231443006e-05	0.020808927715331296	0.0004841278414595797	0.08767898480321422	4.31210102071886e-06	0.01552586099652516	5.282254308547378e-06	0.00022906381723000784	2.2618936902770544e-07	5.380637334152115e-07	0.00019978055858364924	0.0001671476844449506	0.013752363498537193	0.00021339478141335497	1.8898913191927487e-12	0.0006308871630877795	3.0747095333599993e-19	0.00747343519734653	1.0888055672522913e-06	0.017113674142317348	0.00031300867327521096
1	0.032384684836386915	0.00031369944753451457	0.0002075687804863548	0.0001722913901534369	0.005689132946693238	0.00669837920123822	0.0001436246027724227	0.00012075291803824282	0.038016796083877244	0.1729734587948943	0.0002514574640853029	6.848592134353472e-06	0.20449845993354848	0.015047746181595966	3.580001272188792e-05	3.672935216529183e-05	0.004374982714567728	1.0333231400165804e-12	0.003403317782542381	6.342941590377098e-14	0.014939321738435218	0.05649552785435688	0.01724123491126037	0.0009926991327941282
1	0.02295265434278527	0.00031369944753451457	0.00028327593930232097	0.0001722913901534369	0.005689132946693238	0.00669837920123822	0.0001436246027724227	0.00032367626061802224	0.046782246904389	0.18020730113259179	0.021949271330372257	6.198621126827833e-07	0.3170607315972475	7.455947769846743e-06	5.071258156486972e-05	3.3861421440000003e-14	3.164940309870592e-09	3.335969167558354e-09	3.164940309870592e-09	0.3565238748896496	6.4163391630719995e-12	5.822822459999999e-21	0.0012608217122365912	1.9585792023507506e-10
1	0.02212818988718352	0.013627812396579106	0.0005080580224607489	0.001654588378633479	0.018721449019452913	0.015433127888633533	0.00039543910514438016	9.597362508103186e-06	0.010738751335988105	0.10428565557151517	0.007786084730751951	1.512636429140078e-05	0.2799318314563384	8.447200838058426e-06	0.011665275123871638	8.144747111134856e-07	0.003073296511812755	1.4870649191968229e-05	0.0031310550228500185	0.28140779110589953	0.013260269911685881	6.914275717594561e-10	0.0172241991081009	1.7755782856536197e-05
1	0.015354632245313147	0.21433474218608975	8.787588304440213e-05	0.0004264751554638077	0.00921685455933259	0.011987391531907057	0.00014183247681627965	1.2951740130343632e-05	0.04942843765393448	0.00023977069994857893	0.021935258250580805	3.054112300446227e-07	0.0005788930454991805	0.00021201475596412117	2.7470605048927186e-05	3.761670726979866e-05	0.0005086017318083868	1.4497835092373164e-12	0.014457729242359278	1.0823170892567896e-16	0.021372173922642224	0.09864860835162689	0.01724123491126037	0.0006132784787382497
